#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	COG(s)	Protein name
chr	NC_002942.5	823867	825000	+	19832319	-	lpg0753	YP_094789.1	377	-	N-acylglucosamine 2-epimerase
chr	NC_002942.5	824990	825598	+	19832320	-	lpg0754	YP_094790.1	202	-	acetyltransferase
chr	NC_002942.5	825609	827111	+	19832321	yvfE	lpg0755	YP_094791.1	500	-	pyridoxal phosphate-dependent enzyme apparently involved in regulation of cell wall biosynthesis
chr	NC_002942.5	827201	827764	+	19832322	-	lpg0756	YP_094792.1	187	-	dTDP-6-deoxy-D-glucose-3,5-epimerase RmlC
chr	NC_002942.5	827765	828649	+	19832323	-	lpg0757	YP_094793.1	294	-	dTDP-6-deoxy-L-mannose dehydrogenase RmlD
chr	NC_002942.5	828609	829688	+	19832324	rfbB	lpg0758	YP_094794.1	359	-	dTDP-glucose 4,6-dehydratase RmlB
chr	NC_002942.5	829724	831226	+	19832325	pgi	lpg0759	YP_094795.1	500	-	glucose-6-phosphate isomerase
chr	NC_002942.5	831339	832256	+	19832326	rfbA	lpg0760	YP_094796.1	305	-	glucose-1-phosphate thymidylyltransferase
chr	NC_002942.5	832277	833233	+	19832327	-	lpg0761	YP_094797.1	318	-	NAD dependent epimerase/dehydratase, UDP-glucose-4-epimerase
chr	NC_002942.5	833217	834221	+	19832328	-	lpg0762	YP_094798.1	334	-	O-antigen initiating glycosyl transferase
chr	NC_002942.5	834336	834578	+	19832329	-	lpg0763	YP_094799.1	80	-	hypothetical protein lpg0763
chr	NC_002942.5	834580	835104	+	19832330	-	lpg0764	YP_094800.1	174	-	hypothetical protein lpg0764
chr	NC_002942.5	835678	837474	-	19832331	-	lpg0765	YP_094801.1	598	-	hypothetical protein lpg0765
chr	NC_002942.5	837477	838595	-	19832332	-	lpg0766	YP_094802.1	372	-	hypothetical protein lpg0766
chr	NC_002942.5	838606	839643	-	19832333	-	lpg0767	YP_094803.1	345	-	hypothetical protein lpg0767
chr	NC_002942.5	839597	840688	-	19832334	-	lpg0768	YP_094804.1	363	-	spore coat polysaccharide biosynthesis protein E (NeuB)
chr	NC_002942.5	840701	841420	-	19832335	-	lpg0769	YP_094805.1	239	-	hypothetical protein lpg0769
chr	NC_002942.5	841736	843253	+	19832336	-	lpg0770	YP_094806.1	505	-	hypothetical protein lpg0770
chr	NC_002942.5	843474	845168	+	19832337	-	lpg0771	YP_094807.1	564	-	hypothetical protein lpg0771
chr	NC_002942.5	845134	845985	+	19832338	rfbA	lpg0772	YP_094808.1	283	-	ABC transporter
chr	NC_002942.5	845982	847406	+	19832339	-	lpg0773	YP_094809.1	474	-	ABC transporter
chr	NC_002942.5	847412	848560	+	19832340	-	lpg0774	YP_094810.1	382	-	hypothetical protein lpg0774
chr	NC_002942.5	848574	849263	-	19832341	-	lpg0775	YP_094811.1	229	-	glycosyl transferase
chr	NC_002942.5	849512	849700	-	19832342	-	lpg0776	YP_094812.1	62	-	transposase
chr	NC_002942.5	850246	851319	+	19832343	-	lpg0777	YP_094813.1	357	-	O-acetyltransferase
chr	NC_002942.5	851432	852325	-	19832344	-	lpg0778	YP_094814.1	297	-	glycosyl transferase
chr	NC_002942.5	852319	853338	-	19832345	-	lpg0779	YP_094815.1	339	-	glycosyltransferase
chr	NC_002942.5	853550	854257	+	19832346	-	lpg0780	YP_094816.1	235	-	metallo-beta-lactamase
chr	NC_002942.5	854762	855010	+	19832347	csrA-2	lpg0781	YP_094817.1	82	-	carbon storage regulator
chr	NC_002942.5	855136	857118	-	19832348	-	lpg0782	YP_094818.1	660	-	O-antigen acetylase
chr	NC_002942.5	857281	858276	-	19832349	birA	lpg0783	YP_094819.1	331	-	biotin synthetase
chr	NC_002942.5	858280	859017	-	19832350	-	lpg0784	YP_094820.1	245	-	phosphopantetheine-protein transferase
chr	NC_002942.5	859099	860052	+	19832351	accA	lpg0785	YP_094821.1	317	-	acetyl-CoA carboxylase carboxyltransferase subunit alpha
chr	NC_002942.5	860039	861340	+	19832352	mesJ	lpg0786	YP_094822.1	433	-	cell cycle protein MesJ
chr	NC_002942.5	861690	862226	+	19832353	-	lpg0787	YP_094823.1	178	-	hypothetical protein lpg0787
chr	NC_002942.5	862556	863731	+	19832354	-	lpg0788	YP_094824.1	391	-	hypothetical protein lpg0788
chr	NC_002942.5	863728	865170	+	19832355	-	lpg0789	YP_094825.1	480	-	alginate O-acetyltransferase AlgI
chr	NC_002942.5	865269	866645	-	19832356	sda-2	lpg0790	YP_094826.1	458	-	L-serine dehydratase
chr	NC_002942.5	866844	867551	+	19832357	mip	lpg0791	YP_094827.1	235	-	macrophage infectivity potentiator (Mip)
chr	NC_002942.5	867705	868976	+	19832358	ampG	lpg0792	YP_094828.1	423	-	beta lactamase induction signal transducer AmpG
chr	NC_002942.5	869088	869354	+	19832359	-	lpg0793	YP_094829.1	88	-	IS1400 transposase, transposase ORFA
chr	NC_002942.5	869351	869698	+	19832360	-	lpg0794	YP_094830.1	115	-	ISI400 transposase B
chr	NC_002942.5	869667	870320	+	19832361	-	lpg0795	YP_094831.1	217	-	ISI400 transposase B, partial
chr	NC_002942.5	870831	871481	+	19832362	-	lpg0796	YP_094832.1	216	-	hypothetical protein lpg0796
chr	NC_002942.5	871761	872147	+	19832364	-	lpg0798	YP_094833.1	128	-	hypothetical protein lpg0798
chr	NC_002942.5	872251	873594	-	19832365	nadA	lpg0799	YP_094834.1	447	-	quinolinate synthetase
chr	NC_002942.5	873669	875318	-	19832366	nadB1	lpg0800	YP_094835.1	549	-	L-aspartate oxidase
chr	NC_002942.5	875315	876685	-	19832367	-	lpg0801	YP_094836.1	456	-	adenylosuccinate lyase
chr	NC_002942.5	876838	878541	+	19832368	-	lpg0802	YP_094837.1	567	-	sulfate transporter
chr	NC_002942.5	878744	880447	-	19832369	-	lpg0803	YP_094838.1	567	-	acyl CoA dehydrogenase
chr	NC_002942.5	880677	881675	-	19832370	-	lpg0804	YP_094839.1	332	-	hypothetical protein lpg0804
chr	NC_002942.5	881900	884287	+	19832371	-	lpg0805	YP_094840.1	795	-	phosphoenolpyruvate synthase
chr	NC_002942.5	884529	885968	+	19832372	-	lpg0806	YP_094841.1	479	-	Na+/H+ antiporter
chr	NC_002942.5	885965	886807	+	19832373	nadC	lpg0807	YP_094842.1	280	-	nicotinate-nucleotide pyrophosphorylase
chr	NC_002942.5	886804	887895	+	19832374	murG	lpg0808	YP_094843.1	363	-	undecaprenyldiphospho-muramoylpentapeptide beta-N- acetylglucosaminyltransferase
chr	NC_002942.5	887870	889285	+	19832375	dapE	lpg0809	YP_094844.1	471	-	hypothetical protein lpg0809
chr	NC_002942.5	889377	889694	+	19832376	-	lpg0810	YP_094845.1	105	-	hypothetical protein lpg0810
chr	NC_002942.5	889884	890927	+	19832377	mreB	lpg0811	YP_094846.1	347	-	rod shape-determining protein MreB
chr	NC_002942.5	890905	891813	+	19832378	mreC	lpg0812	YP_094847.1	302	-	rod shape-determining protein MreC
chr	NC_002942.5	891810	892289	+	19832379	mreD	lpg0813	YP_094848.1	159	-	rod shape determining protein MreD
chr	NC_002942.5	892225	892893	-	19832380	-	lpg0814	YP_094849.1	222	-	pseudouridine synthase
chr	NC_002942.5	893088	893786	+	19832381	-	lpg0815	YP_094850.1	232	-	hypothetical protein lpg0815
chr	NC_002942.5	893884	895152	+	19832382	icd	lpg0816	YP_094851.1	422	-	isocitrate dehydrogenase
chr	NC_002942.5	895554	895889	+	19832383	clpS	lpg0817	YP_094852.1	111	-	ATP-dependent Clp protease adaptor protein ClpS
chr	NC_002942.5	895915	898188	+	19832384	cl	lpg0818	YP_094853.1	757	-	ATP-binding protease component ClpA
chr	NC_002942.5	898489	899574	+	19832385	-	lpg0819	YP_094854.1	361	-	ORF2 transposase
chr	NC_002942.5	899600	899893	+	19832386	-	lpg0820	YP_094855.1	97	-	endonuclease
chr	NC_002942.5	900049	900828	+	19832387	-	lpg0821	YP_094856.1	259	-	lipopolysaccharide biosynthesis glycosyltransferase
chr	NC_002942.5	900831	902081	+	19832388	-	lpg0822	YP_094857.1	416	-	O-antigen biosynthesis protein
chr	NC_002942.5	902082	902456	-	19832389	-	lpg0823	YP_094858.1	124	-	neurogenic locus notch protein-like protein
chr	NC_002942.5	902587	903186	-	19832390	-	lpg0824	YP_094859.1	199	-	rhomboid family protein
chr	NC_002942.5	903183	904097	-	19832391	-	lpg0825	YP_094860.1	304	-	M24/M37 family peptidase
chr	NC_002942.5	904094	905425	-	19832392	xseA	lpg0826	YP_094861.1	443	-	exodeoxyribonuclease VII large subunit
chr	NC_002942.5	905575	907299	+	19832393	tolC	lpg0827	YP_094862.1	574	-	agglutination protein
chr	NC_002942.5	907250	907984	+	19832394	-	lpg0828	YP_094863.1	244	-	hypothetical protein lpg0828
chr	NC_002942.5	908000	909919	+	19832395	-	lpg0829	YP_094864.1	639	-	two component histidine kinase
chr	NC_002942.5	910055	910780	+	19832396	-	lpg0830	YP_094865.1	241	-	hypothetical protein lpg0830
chr	NC_002942.5	910755	912098	+	19832397	-	lpg0831	YP_094866.1	447	-	flavin containing monooxygenae
chr	NC_002942.5	912191	913078	-	19832398	-	lpg0832	YP_094867.1	295	-	oxidoreductase dehydrogenase, short chain
chr	NC_002942.5	913515	914291	-	19832399	trpC	lpg0833	YP_094868.1	258	-	indole-3-glycerol phosphate synthase
chr	NC_002942.5	914284	915318	-	19832400	trpD	lpg0834	YP_094869.1	344	-	anthranilate phosphoribosyltransferase
chr	NC_002942.5	915296	915874	-	19832401	pabA	lpg0835	YP_094870.1	192	-	anthranilate synthase component II
chr	NC_002942.5	915908	916633	-	19832402	-	lpg0836	YP_094871.1	241	-	ABC transporter ATP-binding protein
chr	NC_002942.5	916630	917139	-	19832403	-	lpg0837	YP_094872.1	169	-	hypothetical protein lpg0837
chr	NC_002942.5	917120	917689	-	19832404	-	lpg0838	YP_094873.1	189	-	hypothetical protein lpg0838
chr	NC_002942.5	917686	918237	-	19832405	-	lpg0839	YP_094874.1	183	-	HAD superfamily hydrolase
chr	NC_002942.5	918227	919189	-	19832406	-	lpg0840	YP_094875.1	320	-	polysialic acid capsule expression protein
chr	NC_002942.5	919557	920354	+	19832407	-	lpg0841	YP_094876.1	265	-	toluene tolerance ABC transporter ATP-binding protein Ttg2A
chr	NC_002942.5	920347	921129	+	19832408	-	lpg0842	YP_094877.1	260	-	toluene tolerance protein Ttg2B
chr	NC_002942.5	921130	921606	+	19832409	-	lpg0843	YP_094878.1	158	-	toluene tolerance protein Ttg2C
chr	NC_002942.5	921614	922222	+	19832410	-	lpg0844	YP_094879.1	202	-	signal peptide protein, toluene tolerance protein Ttg2D
chr	NC_002942.5	922225	922506	+	19832411	rsbV	lpg0845	YP_094880.1	93	-	hypothetical protein lpg0845
chr	NC_002942.5	922896	923141	+	19832412	yrbA	lpg0846	YP_094881.1	81	-	BolA like regulator protein
chr	NC_002942.5	923134	924402	+	19832413	murA	lpg0847	YP_094882.1	422	-	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
chr	NC_002942.5	924399	925157	+	19832414	-	lpg0848	YP_094883.1	252	-	hydrolase-oxidase
chr	NC_002942.5	925346	926023	-	19832415	-	lpg0849	YP_094884.1	225	-	ABC transporter ATP-binding protein
chr	NC_002942.5	926020	927270	-	19832416	-	lpg0850	YP_094885.1	416	-	ABC transporter permease
chr	NC_002942.5	927270	928286	-	19832417	-	lpg0851	YP_094886.1	338	-	membrane fusion protein
chr	NC_002942.5	928676	929269	+	19832418	-	lpg0852	YP_094887.1	197	-	hypothetical protein lpg0852
chr	NC_002942.5	929465	930880	+	19832419	fleQ	lpg0853	YP_094888.1	471	-	transcriptional regulator FleQ
chr	NC_002942.5	930924	931205	-	19832420	-	lpg0854	YP_094889.1	93	-	hypothetical protein lpg0854
chr	NC_002942.5	931428	932366	-	19832421	-	lpg0855	YP_094890.2	312	-	protease
chr	NC_002942.5	932511	933113	+	19832422	ccmA	lpg0856	YP_094891.2	200	-	cytochrome c biogenesis protein CcmA
chr	NC_002942.5	933110	933790	+	19832423	ccmB	lpg0857	YP_094892.1	226	-	heme exporter protein CcmB
chr	NC_002942.5	933968	934759	+	19832424	ccmC	lpg0858	YP_094893.1	263	-	heme exporter protein CcmC
chr	NC_002942.5	934770	934901	+	19832425	-	lpg0859	YP_094894.1	43	-	heme exporter protein CcmD
chr	NC_002942.5	934907	935338	+	19832426	ccmE	lpg0860	YP_094895.1	143	-	cytochrome C biogenesis protein CcmE
chr	NC_002942.5	935335	937287	+	19832427	ccmF	lpg0861	YP_094896.1	650	-	cytochrome C biogenesis protein CcmF
chr	NC_002942.5	937284	937817	+	19832428	dsbE	lpg0862	YP_094897.1	177	-	cytochrome C biogenesis protein
chr	NC_002942.5	937817	938218	+	19832429	-	lpg0863	YP_094898.1	133	-	cytochrome C biogenesis protein CcmH
chr	NC_002942.5	938166	938897	+	19832430	cycH	lpg0864	YP_094899.1	243	-	cytochrome c type biogenesis protein CcmH
chr	NC_002942.5	939146	939550	+	19832431	-	lpg0865	YP_094900.1	134	-	cytochrome c type biogenesis protein CycH
chr	NC_002942.5	939745	940296	-	19832432	-	lpg0866	YP_094901.1	183	-	3-methyladenine DNA glycosylase
chr	NC_002942.5	940306	942132	-	19832433	recQ	lpg0867	YP_094902.1	608	-	ATP-dependent DNA helicase RecQ
chr	NC_002942.5	942246	943400	+	19832434	-	lpg0868	YP_094903.1	384	-	acyl CoA dehydrogenase
chr	NC_002942.5	943414	944193	+	19832435	-	lpg0869	YP_094904.1	259	-	3-hydroxyisobutyryl-CoA hydrolase
chr	NC_002942.5	944196	945254	+	19832436	-	lpg0870	YP_094905.1	352	-	3-hydroxyisobutyryl-CoA hydrolase
chr	NC_002942.5	945420	946286	-	19832437	-	lpg0871	YP_094906.1	288	-	hypothetical protein lpg0871
chr	NC_002942.5	946510	948090	+	19832438	prfC	lpg0872	YP_094907.1	526	-	peptide chain release factor 3
chr	NC_002942.5	948156	948581	-	19832439	-	lpg0873	YP_094908.1	141	-	hypothetical protein lpg0873
chr	NC_002942.5	948674	950095	-	19832440	pntB	lpg0874	YP_094909.1	473	-	NAD(P) transhydrogenase subunit beta
chr	NC_002942.5	950095	950391	-	19832441	pntAb2	lpg0875	YP_094910.1	98	-	NAD(P) transhydrogenase subunit beta
chr	NC_002942.5	950384	951517	-	19832442	pntAa	lpg0876	YP_094911.1	377	-	pyridine nucleotide transhydrogenase subunit alpha
chr	NC_002942.5	951911	952465	-	19832443	-	lpg0877	YP_094912.1	184	-	transporter
chr	NC_002942.5	952719	953018	-	19832444	-	lpg0878	YP_094913.1	99	-	hypothetical protein lpg0878
chr	NC_002942.5	953282	954424	+	19832445	-	lpg0879	YP_094914.1	380	-	two component response regulator protein
chr	NC_002942.5	954486	955127	-	19832446	-	lpg0880	YP_094915.1	213	-	hypothetical protein lpg0880
chr	NC_002942.5	955610	956044	+	19832448	-	lpg0882	YP_094916.1	144	-	hypothetical protein lpg0882
chr	NC_002942.5	956168	956614	+	19832449	-	lpg0883	YP_094917.1	148	-	hypothetical protein lpg0883
chr	NC_002942.5	956471	956806	-	19832450	-	lpg0884	YP_094918.1	111	-	hypothetical protein lpg0884
chr	NC_002942.5	956741	957817	+	19832451	-	lpg0885	YP_094919.1	358	-	glycosyl hydrolase
chr	NC_002942.5	958332	959612	+	19832452	-	lpg0886	YP_094920.1	426	-	hypothetical protein lpg0886
chr	NC_002942.5	959936	961069	-	19832453	dapE	lpg0887	YP_094921.1	377	-	succinyl-diaminopimelate desuccinylase
chr	NC_002942.5	961062	961892	-	19832454	dapD	lpg0888	YP_094922.1	276	-	2,3,4,5-tetrahydropyridine-2,6-carboxylate N-succinyltransferase
chr	NC_002942.5	961896	962789	-	19832455	-	lpg0889	YP_094923.1	297	-	acyltransferase
chr	NC_002942.5	962856	964007	-	19832456	metC	lpg0890	YP_094924.1	383	-	cystathionine beta-lyase
chr	NC_002942.5	964156	966471	+	19832457	-	lpg0891	YP_094925.1	771	-	sensory box protein
chr	NC_002942.5	966773	968122	+	19832458	-	lpg0892	YP_094926.1	449	-	kynurenine 3-monooxygenase
chr	NC_002942.5	968328	969092	+	19832459	-	lpg0893	YP_094927.1	254	-	hypothetical protein lpg0893
chr	NC_002942.5	969049	970419	+	19832460	-	lpg0894	YP_094928.1	456	-	cytokinin oxidase
chr	NC_002942.5	970769	971278	+	19832461	-	lpg0895	YP_094929.1	169	-	hypothetical protein lpg0895
chr	NC_002942.5	971284	971661	+	19832462	-	lpg0896	YP_094930.1	125	-	hypothetical protein lpg0896
chr	NC_002942.5	971743	972702	-	19832463	-	lpg0897	YP_094931.1	319	-	Na/Ca antiporter
chr	NC_002942.5	972975	973706	-	19832464	-	lpg0898	YP_094932.1	243	-	hypothetical protein lpg0898
chr	NC_002942.5	973918	974985	-	19832465	-	lpg0899	YP_094933.1	355	-	A/G-specific adenine glycosylase
chr	NC_002942.5	974982	976550	-	19832466	-	lpg0900	YP_094934.1	522	-	hypothetical protein lpg0900
chr	NC_002942.5	976937	977593	+	19832467	-	lpg0901	YP_094935.1	218	-	hypothetical protein lpg0901
chr	NC_002942.5	977598	978500	+	19832468	-	lpg0902	YP_094936.1	300	-	hypothetical protein lpg0902
chr	NC_002942.5	979029	980120	+	19832469	-	lpg0903	YP_094937.1	363	-	DegP protease
chr	NC_002942.5	980240	980785	+	19832470	-	lpg0904	YP_094938.1	181	-	isochorismatase superfamily hydrolase
chr	NC_002942.5	980995	981738	+	19832471	-	lpg0905	YP_094939.1	247	-	3-oxoacyl-ACP reductase
chr	NC_002942.5	981795	982292	-	19832472	-	lpg0906	YP_094940.1	165	-	flagellar biosynthesis/type III secretory pathway chaperone
chr	NC_002942.5	982309	982629	-	19832473	-	lpg0907	YP_094941.1	106	-	negative regulator of flagellin synthesis
chr	NC_002942.5	982720	983421	-	19832474	flgA	lpg0908	YP_094942.1	233	-	flagellar basal body P-ring biosynthesis protein FlgA
chr	NC_002942.5	983508	983915	+	19832475	-	lpg0909	YP_094943.1	135	-	cytochrome c5
chr	NC_002942.5	983992	984549	+	19832476	enhA	lpg0910	YP_094944.1	185	-	enhanced entry protein EnhA
chr	NC_002942.5	984836	985606	+	19832477	-	lpg0911	YP_094945.1	256	-	pantothenate kinase
chr	NC_002942.5	985895	986005	+	19832478	-	lpg0912	YP_094946.1	36	-	hypothetical protein lpg0912
chr	NC_002942.5	986179	986682	+	19832479	-	lpg0913	YP_094947.1	167	-	cell division protein MraZ
chr	NC_002942.5	986616	987620	+	19832480	mraW	lpg0914	YP_094948.1	334	-	S-adenosyl-methyltransferase MraW
chr	NC_002942.5	987677	987955	+	19832481	-	lpg0915	YP_094949.1	92	-	cell division transmembrane protein FtsL
chr	NC_002942.5	988336	989997	+	19832482	pbpB	lpg0916	YP_094950.1	553	-	peptidoglycan synthetase FtsI
chr	NC_002942.5	990018	991469	+	19832483	murE	lpg0917	YP_094951.1	483	-	UDP-N-acetylmuramyl-tripeptide synthetase MurE
chr	NC_002942.5	991514	992566	-	19832484	-	lpg0918	YP_094952.1	350	-	erythronate-4-phosphate dehydrogenase
chr	NC_002942.5	992563	993222	-	19832485	-	lpg0919	YP_094953.1	219	-	transmembrane protein
chr	NC_002942.5	993471	994118	+	19832486	-	lpg0920	YP_094954.1	215	-	phosphatidylglycerophosphatase B
chr	NC_002942.5	994158	995402	+	19832487	-	lpg0921	YP_094955.1	414	-	hypothetical protein lpg0921
chr	NC_002942.5	995810	996559	+	19832488	etfB	lpg0922	YP_094956.1	249	-	electron transfer flavoprotein subunit beta
chr	NC_002942.5	996573	997511	+	19832489	etfA-2	lpg0923	YP_094957.1	312	-	electron transfer flavoprotein subunit alpha
chr	NC_002942.5	997523	998644	+	19832490	ald	lpg0924	YP_094958.1	373	-	alanine dehydrogenase
chr	NC_002942.5	998716	1001100	-	19832491	ponA	lpg0925	YP_094959.1	794	-	penicillin binding protein 1A
chr	NC_002942.5	1001252	1002262	-	19832492	-	lpg0926	YP_094960.1	336	-	hypothetical protein lpg0926
chr	NC_002942.5	1002679	1003743	+	19832493	pilM	lpg0927	YP_094961.1	354	-	type IV pilus assembly protein PilM
chr	NC_002942.5	1003747	1004295	+	19832494	pilN	lpg0928	YP_094962.1	182	-	type IV pilus biogenesis protein PilN
chr	NC_002942.5	1004273	1004908	+	19832495	pilO	lpg0929	YP_094963.1	211	-	type IV pilus biogenesis protein PilO
chr	NC_002942.5	1004905	1005492	+	19832496	pilP	lpg0930	YP_094964.1	195	-	type IV pilus biogenesis protein PilP
chr	NC_002942.5	1005496	1007592	+	19832497	pilQ	lpg0931	YP_094965.1	698	-	type IV pilus biogenesis protein PilQ
chr	NC_002942.5	1008038	1008565	+	19832498	aroK	lpg0932	YP_094966.1	175	-	shikimate kinase I
chr	NC_002942.5	1008552	1009661	+	19832499	aroB	lpg0933	YP_094967.1	369	-	3-dehydroquinate synthase
chr	NC_002942.5	1009658	1011109	+	19832500	-	lpg0934	YP_094968.1	483	-	DamX-like protein
chr	NC_002942.5	1011218	1011649	+	19832501	-	lpg0935	YP_094969.1	143	-	universal stress protein A (UspA)
chr	NC_002942.5	1011773	1012759	+	19832502	ribF	lpg0936	YP_094970.1	328	-	riboflavin biosynthesis RibF
chr	NC_002942.5	1012872	1015667	+	19832503	ileS	lpg0937	YP_094971.1	931	-	isoleucyl-tRNA synthetase
chr	NC_002942.5	1015763	1016128	+	19832504	lspA	lpg0938	YP_094972.1	121	-	lipoprotein signal peptidase
chr	NC_002942.5	1016427	1016990	-	19832505	eda	lpg0939	YP_094973.1	187	-	2-dehydro-3-deoxyphosphooctonate aldolase
chr	NC_002942.5	1017170	1019359	-	19832506	-	lpg0940	YP_094974.1	729	-	LidA
chr	NC_002942.5	1019601	1022726	-	19832507	-	lpg0941	YP_094975.1	1041	-	hypothetical protein lpg0941
chr	NC_002942.5	1022940	1023875	+	19832508	era	lpg0942	YP_094976.1	311	-	GTP-binding protein Era
chr	NC_002942.5	1023865	1024554	+	19832509	recO	lpg0943	YP_094977.1	229	-	DNA repair protein RecO
chr	NC_002942.5	1024610	1025785	-	19832510	-	lpg0944	YP_094978.1	391	-	hypothetical protein lpg0944
chr	NC_002942.5	1025948	1026838	-	19832511	legL1	lpg0945	YP_094979.1	296	-	Gala protein type 1, 3 or 4
chr	NC_002942.5	1027067	1027873	+	19832512	pdxJ	lpg0946	YP_094980.1	268	-	pyridoxine 5\'-phosphate synthase
chr	NC_002942.5	1027860	1029677	+	19832513	-	lpg0947	YP_094981.1	605	-	2-oxoglutarate ferredoxin oxidoreductase subunit alpha
chr	NC_002942.5	1029637	1030629	+	19832514	korB	lpg0948	YP_094982.1	330	-	2-oxoglutarate ferredoxin oxidoreductase subunit beta
chr	NC_002942.5	1030958	1031632	-	19832515	-	lpg0949	YP_094983.1	224	-	carrier/transport protein
chr	NC_002942.5	1031851	1032657	+	19832516	-	lpg0950	YP_094984.1	268	-	nitrilase
chr	NC_002942.5	1032669	1034111	+	19832517	tldD	lpg0951	YP_094985.1	480	-	TldD protein
chr	NC_002942.5	1034157	1035035	+	19832518	ychK	lpg0952	YP_094986.1	292	-	phosphoesterase
chr	NC_002942.5	1035062	1036729	+	19832519	-	lpg0953	YP_094987.1	555	-	AMP-binding protein
